company_id,date,txn_type,amount,direction,description
MSME_101,2025-12-29,UPI_COLLECTION,731.92,CREDIT,Customer Payment via QR
MSME_101,2025-12-29,UPI_COLLECTION,803.52,CREDIT,Customer Payment via QR
MSME_101,2025-12-29,UPI_COLLECTION,850.09,CREDIT,Customer Payment via QR
MSME_101,2025-12-29,UPI_COLLECTION,896.71,CREDIT,Customer Payment via QR
MSME_101,2025-12-29,UPI_COLLECTION,1137.51,CREDIT,Customer Payment via QR
MSME_101,2025-12-30,UPI_COLLECTION,591.01,CREDIT,Customer Payment via QR
MSME_101,2025-12-31,UPI_COLLECTION,659.42,CREDIT,Customer Payment via QR
MSME_101,2025-12-31,UPI_COLLECTION,692.12,CREDIT,Customer Payment via QR
MSME_101,2025-12-31,UPI_COLLECTION,592.45,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,778.3,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,707.29,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,541.24,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,1053.83,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,1014.01,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,658.34,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UTILITY_BILL,6392.635075098649,DEBIT,Electricity Bill Payment
MSME_101,2026-01-02,UPI_COLLECTION,788.66,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,690.18,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,777.47,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,998.97,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,996.71,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,793.86,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,913.42,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,633.23,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,789.86,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,1079.39,CREDIT,Customer Payment via QR
MSME_101,2026-01-03,UPI_COLLECTION,617.71,CREDIT,Customer Payment via QR
MSME_101,2026-01-03,UPI_COLLECTION,771.81,CREDIT,Customer Payment via QR
MSME_101,2026-01-03,UPI_COLLECTION,720.7,CREDIT,Customer Payment via QR
MSME_101,2026-01-04,UPI_COLLECTION,692.64,CREDIT,Customer Payment via QR
MSME_101,2026-01-04,UPI_COLLECTION,509.7,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,790.38,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,928.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,510.87,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,742.81,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,724.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,691.83,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,748.24,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,1094.34,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,628.94,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,566.2,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,792.32,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,871.05,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,998.47,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,990.32,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,955.37,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,601.74,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,740.86,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,694.01,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,686.55,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,762.72,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,1036.33,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,570.94,CREDIT,Customer Payment via QR
MSME_101,2026-01-08,UPI_COLLECTION,1010.08,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,668.43,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,867.22,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,877.96,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,653.17,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,996.51,CREDIT,Customer Payment via QR
MSME_101,2026-01-10,UPI_COLLECTION,943.41,CREDIT,Customer Payment via QR
MSME_101,2026-01-10,UPI_COLLECTION,555.79,CREDIT,Customer Payment via QR
MSME_101,2026-01-10,UPI_COLLECTION,591.2,CREDIT,Customer Payment via QR
MSME_101,2026-01-10,UPI_COLLECTION,968.14,CREDIT,Customer Payment via QR
MSME_101,2026-01-10,UPI_COLLECTION,899.98,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,590.14,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,947.73,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,878.33,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,625.69,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,661.25,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,850.13,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,872.16,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,832.5,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,782.96,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,830.81,CREDIT,Customer Payment via QR
MSME_101,2026-01-13,UPI_COLLECTION,612.69,CREDIT,Customer Payment via QR
MSME_101,2026-01-13,UPI_COLLECTION,1010.11,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,1030.16,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,862.54,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,1090.8,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,515.19,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,704.72,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,520.33,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,942.14,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,1007.65,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,431.64,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,1236.73,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,930.59,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,932.32,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,833.36,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,494.03,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,591.08,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,499.26,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,559.08,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,829.54,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,856.2,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,837.41,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,1115.85,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,771.25,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,830.81,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,956.19,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,785.08,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,732.38,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,748.3,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,753.19,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,1225.19,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,883.82,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,719.94,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,837.42,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,1138.4,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,1138.44,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,979.82,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,580.47,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,430.33,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,892.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-19,UPI_COLLECTION,490.05,CREDIT,Customer Payment via QR
MSME_101,2026-01-20,UPI_COLLECTION,951.58,CREDIT,Customer Payment via QR
MSME_101,2026-01-20,UPI_COLLECTION,421.92,CREDIT,Customer Payment via QR
MSME_101,2026-01-20,UPI_COLLECTION,934.78,CREDIT,Customer Payment via QR
MSME_101,2026-01-20,UPI_COLLECTION,718.82,CREDIT,Customer Payment via QR
MSME_101,2026-01-22,UPI_COLLECTION,595.29,CREDIT,Customer Payment via QR
MSME_101,2026-01-22,UPI_COLLECTION,519.1,CREDIT,Customer Payment via QR
MSME_101,2026-01-22,UPI_COLLECTION,788.26,CREDIT,Customer Payment via QR
MSME_101,2026-01-22,UPI_COLLECTION,716.86,CREDIT,Customer Payment via QR
MSME_101,2026-01-22,UPI_COLLECTION,597.82,CREDIT,Customer Payment via QR
MSME_101,2026-01-22,UPI_COLLECTION,858.71,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,853.24,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,888.07,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,472.68,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,933.78,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,1083.85,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,530.37,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,699.94,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,910.52,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,530.9,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,617.92,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,990.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,595.68,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,1045.15,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,668.27,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,611.92,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,712.37,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,654.87,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,995.06,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,674.46,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,872.15,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,1079.49,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,1029.37,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,971.57,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,755.94,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,772.77,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,732.3,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,867.0,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,826.48,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,967.58,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,688.44,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,933.95,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,735.68,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,992.18,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,637.77,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,1010.64,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,938.55,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,462.03,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,529.61,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,483.66,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,585.82,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,926.15,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,880.66,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,1052.85,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,828.0,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,439.18,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,696.92,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,922.02,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,855.41,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,564.68,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,769.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,673.71,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,713.83,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,670.54,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,358.61,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,997.54,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,882.18,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,427.75,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,512.77,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,783.37,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,721.18,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,854.1,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,746.49,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UTILITY_BILL,6472.996252049672,DEBIT,Electricity Bill Payment
MSME_101,2026-02-02,UPI_COLLECTION,1286.04,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,786.74,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,564.5,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,909.56,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,268.81,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,830.55,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,1203.21,CREDIT,Customer Payment via QR
MSME_101,2026-02-03,UPI_COLLECTION,582.1,CREDIT,Customer Payment via QR
MSME_101,2026-02-03,UPI_COLLECTION,1116.39,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,1009.06,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,659.31,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,964.46,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,920.2,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,714.78,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,994.57,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,479.38,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,679.23,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,801.2,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,989.24,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,795.13,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,834.99,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,943.37,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,1159.34,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,449.93,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,325.54,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,1048.53,CREDIT,Customer Payment via QR
MSME_101,2026-02-06,UPI_COLLECTION,616.32,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,155.96,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,153.95,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,349.56,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,407.98,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,571.18,CREDIT,Customer Payment via QR
MSME_102,2025-12-11,UPI_COLLECTION,359.89,CREDIT,Customer Payment via QR
MSME_102,2025-12-11,UPI_COLLECTION,252.04,CREDIT,Customer Payment via QR
MSME_102,2025-12-12,UPI_COLLECTION,345.05,CREDIT,Customer Payment via QR
MSME_102,2025-12-12,UPI_COLLECTION,193.54,CREDIT,Customer Payment via QR
MSME_102,2025-12-12,UPI_COLLECTION,401.8,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,92.57,CREDIT,Customer Payment via QR
