company_id,date,txn_type,amount,direction,description
MSME_101,2025-12-14,UPI_COLLECTION,803.4,CREDIT,Customer Payment via QR
MSME_101,2025-12-14,UPI_COLLECTION,795.19,CREDIT,Customer Payment via QR
MSME_101,2025-12-14,UPI_COLLECTION,980.96,CREDIT,Customer Payment via QR
MSME_101,2025-12-14,UPI_COLLECTION,1363.21,CREDIT,Customer Payment via QR
MSME_101,2025-12-14,UPI_COLLECTION,631.73,CREDIT,Customer Payment via QR
MSME_101,2025-12-15,UPI_COLLECTION,1252.08,CREDIT,Customer Payment via QR
MSME_101,2025-12-15,UPI_COLLECTION,1085.93,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,778.62,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,1032.62,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,402.67,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,981.85,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,883.47,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,974.83,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,647.9,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,864.08,CREDIT,Customer Payment via QR
MSME_101,2025-12-16,UPI_COLLECTION,1225.75,CREDIT,Customer Payment via QR
MSME_101,2025-12-17,UPI_COLLECTION,687.93,CREDIT,Customer Payment via QR
MSME_101,2025-12-17,UPI_COLLECTION,701.18,CREDIT,Customer Payment via QR
MSME_101,2025-12-17,UPI_COLLECTION,897.64,CREDIT,Customer Payment via QR
MSME_101,2025-12-17,UPI_COLLECTION,747.01,CREDIT,Customer Payment via QR
MSME_101,2025-12-17,UPI_COLLECTION,1139.0,CREDIT,Customer Payment via QR
MSME_101,2025-12-18,UPI_COLLECTION,519.49,CREDIT,Customer Payment via QR
MSME_101,2025-12-19,UPI_COLLECTION,913.3,CREDIT,Customer Payment via QR
MSME_101,2025-12-19,UPI_COLLECTION,806.59,CREDIT,Customer Payment via QR
MSME_101,2025-12-19,UPI_COLLECTION,787.02,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,747.59,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,751.27,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,460.77,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,648.81,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,1016.53,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,1032.2,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,840.61,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,586.64,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,499.57,CREDIT,Customer Payment via QR
MSME_101,2025-12-22,UPI_COLLECTION,998.54,CREDIT,Customer Payment via QR
MSME_101,2025-12-23,UPI_COLLECTION,1099.47,CREDIT,Customer Payment via QR
MSME_101,2025-12-23,UPI_COLLECTION,720.68,CREDIT,Customer Payment via QR
MSME_101,2025-12-23,UPI_COLLECTION,696.3,CREDIT,Customer Payment via QR
MSME_101,2025-12-23,UPI_COLLECTION,1111.89,CREDIT,Customer Payment via QR
MSME_101,2025-12-23,UPI_COLLECTION,1006.46,CREDIT,Customer Payment via QR
MSME_101,2025-12-24,UPI_COLLECTION,1210.72,CREDIT,Customer Payment via QR
MSME_101,2025-12-24,UPI_COLLECTION,806.84,CREDIT,Customer Payment via QR
MSME_101,2025-12-25,UPI_COLLECTION,918.84,CREDIT,Customer Payment via QR
MSME_101,2025-12-25,UPI_COLLECTION,1093.32,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,693.58,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,755.89,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,703.7,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,1011.04,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,920.02,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,655.04,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,907.57,CREDIT,Customer Payment via QR
MSME_101,2025-12-26,UPI_COLLECTION,602.39,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,672.92,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,410.89,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,782.02,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,1175.76,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,787.22,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,875.06,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,1038.13,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,792.16,CREDIT,Customer Payment via QR
MSME_101,2025-12-28,UPI_COLLECTION,773.52,CREDIT,Customer Payment via QR
MSME_101,2025-12-29,UPI_COLLECTION,877.46,CREDIT,Customer Payment via QR
MSME_101,2025-12-30,UPI_COLLECTION,839.54,CREDIT,Customer Payment via QR
MSME_101,2025-12-30,UPI_COLLECTION,784.17,CREDIT,Customer Payment via QR
MSME_101,2025-12-30,UPI_COLLECTION,805.15,CREDIT,Customer Payment via QR
MSME_101,2025-12-30,UPI_COLLECTION,293.75,CREDIT,Customer Payment via QR
MSME_101,2025-12-31,UPI_COLLECTION,757.99,CREDIT,Customer Payment via QR
MSME_101,2025-12-31,UPI_COLLECTION,788.72,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UPI_COLLECTION,815.59,CREDIT,Customer Payment via QR
MSME_101,2026-01-01,UTILITY_BILL,4364.695502056504,DEBIT,Electricity Bill Payment
MSME_101,2026-01-02,UPI_COLLECTION,1063.48,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,1210.9,CREDIT,Customer Payment via QR
MSME_101,2026-01-02,UPI_COLLECTION,572.2,CREDIT,Customer Payment via QR
MSME_101,2026-01-03,UPI_COLLECTION,905.42,CREDIT,Customer Payment via QR
MSME_101,2026-01-03,UPI_COLLECTION,673.79,CREDIT,Customer Payment via QR
MSME_101,2026-01-03,UPI_COLLECTION,916.56,CREDIT,Customer Payment via QR
MSME_101,2026-01-04,UPI_COLLECTION,1439.53,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,423.73,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,870.39,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,517.84,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,840.02,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,904.57,CREDIT,Customer Payment via QR
MSME_101,2026-01-05,UPI_COLLECTION,727.3,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,888.75,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,878.16,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,918.43,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,774.45,CREDIT,Customer Payment via QR
MSME_101,2026-01-06,UPI_COLLECTION,875.57,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,800.16,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,1184.06,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,925.38,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,576.43,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,795.25,CREDIT,Customer Payment via QR
MSME_101,2026-01-07,UPI_COLLECTION,750.43,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,842.61,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,540.19,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,736.78,CREDIT,Customer Payment via QR
MSME_101,2026-01-09,UPI_COLLECTION,562.34,CREDIT,Customer Payment via QR
MSME_101,2026-01-10,UPI_COLLECTION,946.2,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,800.33,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,652.23,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,904.65,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,657.61,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,413.69,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,960.5,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,993.12,CREDIT,Customer Payment via QR
MSME_101,2026-01-11,UPI_COLLECTION,760.78,CREDIT,Customer Payment via QR
MSME_101,2026-01-12,UPI_COLLECTION,1241.84,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,1024.8,CREDIT,Customer Payment via QR
MSME_101,2026-01-14,UPI_COLLECTION,718.72,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,1050.0,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,817.46,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,516.87,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,863.16,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,743.23,CREDIT,Customer Payment via QR
MSME_101,2026-01-15,UPI_COLLECTION,1081.11,CREDIT,Customer Payment via QR
MSME_101,2026-01-16,UPI_COLLECTION,1050.86,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,1190.35,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,636.97,CREDIT,Customer Payment via QR
MSME_101,2026-01-17,UPI_COLLECTION,990.34,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,1224.5,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,980.99,CREDIT,Customer Payment via QR
MSME_101,2026-01-18,UPI_COLLECTION,742.41,CREDIT,Customer Payment via QR
MSME_101,2026-01-20,UPI_COLLECTION,823.65,CREDIT,Customer Payment via QR
MSME_101,2026-01-21,UPI_COLLECTION,1013.19,CREDIT,Customer Payment via QR
MSME_101,2026-01-21,UPI_COLLECTION,556.14,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,584.91,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,908.63,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,917.93,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,872.05,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,856.11,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,819.21,CREDIT,Customer Payment via QR
MSME_101,2026-01-23,UPI_COLLECTION,944.97,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,903.04,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,1132.49,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,1005.6,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,821.82,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,1213.74,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,978.63,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,621.69,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,662.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,678.29,CREDIT,Customer Payment via QR
MSME_101,2026-01-24,UPI_COLLECTION,864.6,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,803.7,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,1107.75,CREDIT,Customer Payment via QR
MSME_101,2026-01-25,UPI_COLLECTION,484.18,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,630.97,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,893.92,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,720.87,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,650.54,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,653.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-26,UPI_COLLECTION,665.21,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,991.44,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,1038.11,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,1047.65,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,639.42,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,954.45,CREDIT,Customer Payment via QR
MSME_101,2026-01-27,UPI_COLLECTION,663.73,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,840.94,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,785.31,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,920.79,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,699.35,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,806.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,988.42,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,874.97,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,599.43,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,1027.28,CREDIT,Customer Payment via QR
MSME_101,2026-01-28,UPI_COLLECTION,1067.97,CREDIT,Customer Payment via QR
MSME_101,2026-01-29,UPI_COLLECTION,987.08,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,739.46,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,708.83,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,952.64,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,1198.89,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,732.83,CREDIT,Customer Payment via QR
MSME_101,2026-01-30,UPI_COLLECTION,531.57,CREDIT,Customer Payment via QR
MSME_101,2026-01-31,UPI_COLLECTION,1067.48,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,781.55,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,390.99,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,931.39,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,1108.06,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,623.46,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UPI_COLLECTION,831.81,CREDIT,Customer Payment via QR
MSME_101,2026-02-01,UTILITY_BILL,4864.877488060535,DEBIT,Electricity Bill Payment
MSME_101,2026-02-02,UPI_COLLECTION,845.44,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,691.21,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,769.24,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,836.83,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,862.87,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,1115.2,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,669.47,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,712.19,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,872.01,CREDIT,Customer Payment via QR
MSME_101,2026-02-02,UPI_COLLECTION,988.83,CREDIT,Customer Payment via QR
MSME_101,2026-02-03,UPI_COLLECTION,827.96,CREDIT,Customer Payment via QR
MSME_101,2026-02-03,UPI_COLLECTION,980.48,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,669.47,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,687.1,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,718.14,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,960.8,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,822.35,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,763.55,CREDIT,Customer Payment via QR
MSME_101,2026-02-04,UPI_COLLECTION,611.37,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,766.96,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,561.52,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,1300.69,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,732.73,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,925.06,CREDIT,Customer Payment via QR
MSME_101,2026-02-05,UPI_COLLECTION,466.64,CREDIT,Customer Payment via QR
MSME_102,2025-12-09,UPI_COLLECTION,1195.18,CREDIT,Customer Payment via QR
MSME_102,2025-12-09,UPI_COLLECTION,1001.3,CREDIT,Customer Payment via QR
MSME_102,2025-12-09,UPI_COLLECTION,827.47,CREDIT,Customer Payment via QR
MSME_102,2025-12-09,UPI_COLLECTION,799.23,CREDIT,Customer Payment via QR
MSME_102,2025-12-09,UPI_COLLECTION,1300.09,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,960.73,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,864.93,CREDIT,Customer Payment via QR
MSME_102,2025-12-10,UPI_COLLECTION,804.94,CREDIT,Customer Payment via QR
MSME_102,2025-12-12,UPI_COLLECTION,754.79,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,983.02,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,867.75,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,1116.32,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,940.95,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,1140.43,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,786.03,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,1284.35,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,1142.7,CREDIT,Customer Payment via QR
MSME_102,2025-12-13,UPI_COLLECTION,481.51,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,1038.14,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,740.37,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,795.38,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,1139.12,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,831.17,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,790.94,CREDIT,Customer Payment via QR
MSME_102,2025-12-14,UPI_COLLECTION,928.87,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,1133.71,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,790.16,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,385.71,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,1100.01,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,939.69,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,954.41,CREDIT,Customer Payment via QR
MSME_102,2025-12-15,UPI_COLLECTION,949.88,CREDIT,Customer Payment via QR
MSME_102,2025-12-16,UPI_COLLECTION,828.75,CREDIT,Customer Payment via QR
MSME_102,2025-12-16,UPI_COLLECTION,997.03,CREDIT,Customer Payment via QR
MSME_102,2025-12-16,UPI_COLLECTION,685.36,CREDIT,Customer Payment via QR
MSME_102,2025-12-16,UPI_COLLECTION,943.59,CREDIT,Customer Payment via QR
MSME_102,2025-12-18,UPI_COLLECTION,830.9,CREDIT,Customer Payment via QR
MSME_102,2025-12-18,UPI_COLLECTION,1341.5,CREDIT,Customer Payment via QR
MSME_102,2025-12-18,UPI_COLLECTION,877.31,CREDIT,Customer Payment via QR
MSME_102,2025-12-18,UPI_COLLECTION,889.51,CREDIT,Customer Payment via QR
MSME_102,2025-12-18,UPI_COLLECTION,680.94,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,725.67,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,705.23,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,868.83,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,811.28,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,1021.43,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,864.19,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,1413.13,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,774.43,CREDIT,Customer Payment via QR
MSME_102,2025-12-19,UPI_COLLECTION,1166.02,CREDIT,Customer Payment via QR
MSME_102,2025-12-20,UPI_COLLECTION,906.07,CREDIT,Customer Payment via QR
MSME_102,2025-12-20,UPI_COLLECTION,737.66,CREDIT,Customer Payment via QR
MSME_102,2025-12-20,UPI_COLLECTION,1222.02,CREDIT,Customer Payment via QR
MSME_102,2025-12-20,UPI_COLLECTION,591.5,CREDIT,Customer Payment via QR
MSME_102,2025-12-20,UPI_COLLECTION,736.78,CREDIT,Customer Payment via QR
MSME_102,2025-12-20,UPI_COLLECTION,872.28,CREDIT,Customer Payment via QR
MSME_102,2025-12-21,UPI_COLLECTION,1025.83,CREDIT,Customer Payment via QR
MSME_102,2025-12-21,UPI_COLLECTION,769.64,CREDIT,Customer Payment via QR
MSME_102,2025-12-21,UPI_COLLECTION,802.74,CREDIT,Customer Payment via QR
MSME_102,2025-12-21,UPI_COLLECTION,991.83,CREDIT,Customer Payment via QR
MSME_102,2025-12-21,UPI_COLLECTION,945.65,CREDIT,Customer Payment via QR
MSME_102,2025-12-21,UPI_COLLECTION,809.74,CREDIT,Customer Payment via QR
MSME_102,2025-12-22,UPI_COLLECTION,779.08,CREDIT,Customer Payment via QR
MSME_102,2025-12-22,UPI_COLLECTION,740.0,CREDIT,Customer Payment via QR
MSME_102,2025-12-23,UPI_COLLECTION,945.17,CREDIT,Customer Payment via QR
MSME_102,2025-12-23,UPI_COLLECTION,917.83,CREDIT,Customer Payment via QR
MSME_102,2025-12-23,UPI_COLLECTION,1000.56,CREDIT,Customer Payment via QR
MSME_102,2025-12-23,UPI_COLLECTION,756.71,CREDIT,Customer Payment via QR
MSME_102,2025-12-23,UPI_COLLECTION,826.24,CREDIT,Customer Payment via QR
MSME_102,2025-12-23,UPI_COLLECTION,950.23,CREDIT,Customer Payment via QR
MSME_102,2025-12-24,UPI_COLLECTION,682.05,CREDIT,Customer Payment via QR
MSME_102,2025-12-24,UPI_COLLECTION,1004.45,CREDIT,Customer Payment via QR
MSME_102,2025-12-24,UPI_COLLECTION,826.59,CREDIT,Customer Payment via QR
MSME_102,2025-12-24,UPI_COLLECTION,933.15,CREDIT,Customer Payment via QR
MSME_102,2025-12-24,UPI_COLLECTION,473.89,CREDIT,Customer Payment via QR
MSME_102,2025-12-24,UPI_COLLECTION,748.64,CREDIT,Customer Payment via QR
MSME_102,2025-12-25,UPI_COLLECTION,633.76,CREDIT,Customer Payment via QR
MSME_102,2025-12-25,UPI_COLLECTION,1006.83,CREDIT,Customer Payment via QR
MSME_102,2025-12-25,UPI_COLLECTION,692.75,CREDIT,Customer Payment via QR
MSME_102,2025-12-25,UPI_COLLECTION,860.81,CREDIT,Customer Payment via QR
MSME_102,2025-12-25,UPI_COLLECTION,803.78,CREDIT,Customer Payment via QR
MSME_102,2025-12-26,UPI_COLLECTION,921.19,CREDIT,Customer Payment via QR
MSME_102,2025-12-26,UPI_COLLECTION,604.51,CREDIT,Customer Payment via QR
MSME_102,2025-12-26,UPI_COLLECTION,940.37,CREDIT,Customer Payment via QR
